SalesID,OrderID,ProductID,Quantity,Discount,OrderDate
S0000000360,CA-2017-155698,OFF-AP-10001124,8,0.0,2017-03-08
S0000000361,CA-2017-155698,OFF-LA-10001158,2,0.0,2017-03-08
S0000000362,CA-2017-144904,OFF-LA-10001158,2,0.0,2017-09-25
S0000000363,CA-2017-144904,FUR-CH-10000785,3,0.1,2017-09-25
S0000000364,CA-2017-144904,OFF-AR-10003732,2,0.0,2017-09-25
S0000000365,CA-2017-144904,FUR-FU-10000023,8,0.0,2017-09-25
S0000000366,CA-2014-123344,OFF-ST-10001713,4,0.0,2014-09-24
S0000000367,CA-2016-155516,OFF-BI-10002412,4,0.0,2016-10-21
S0000000368,CA-2016-155516,OFF-SU-10001225,2,0.0,2016-10-21
S0000000369,CA-2016-155516,OFF-ST-10002406,7,0.0,2016-10-21
S0000000370,CA-2016-155516,FUR-BO-10002545,4,0.0,2016-10-21
S0000000371,CA-2017-104745,OFF-PA-10002036,5,0.2,2017-05-29
S0000000372,CA-2017-104745,OFF-ST-10002205,3,0.2,2017-05-29
S0000000373,US-2014-119137,OFF-BI-10001982,5,0.7,2014-07-23
S0000000374,US-2014-119137,TEC-AC-10003911,8,0.2,2014-07-23
S0000000375,US-2014-119137,OFF-AR-10000658,1,0.2,2014-07-23
S0000000376,US-2014-119137,TEC-AC-10002076,10,0.2,2014-07-23
S0000000377,US-2016-134656,OFF-PA-10003039,4,0.2,2016-09-28
S0000000378,US-2017-134481,FUR-TA-10004915,7,0.3,2017-08-27
S0000000379,CA-2015-130792,OFF-AP-10000696,3,0.8,2015-04-28
S0000000380,CA-2015-130792,OFF-ST-10003327,3,0.2,2015-04-28
S0000000381,CA-2015-130792,OFF-BI-10000309,4,0.8,2015-04-28
S0000000382,CA-2016-134775,OFF-PA-10004734,7,0.0,2016-10-28
S0000000383,CA-2016-134775,OFF-BI-10002225,3,0.2,2016-10-28
S0000000384,CA-2015-125395,TEC-AC-10004708,2,0.0,2015-06-26
S0000000385,US-2015-168935,FUR-TA-10000617,3,0.45,2015-11-27
S0000000386,US-2015-168935,TEC-AC-10002335,3,0.2,2015-11-27
S0000000387,CA-2015-122756,TEC-MA-10001681,4,0.7,2015-12-03
S0000000388,CA-2015-122756,FUR-FU-10001935,1,0.2,2015-12-03
S0000000389,CA-2014-115973,OFF-AR-10004757,1,0.2,2014-11-24
S0000000390,CA-2017-101798,OFF-BI-10000050,4,0.2,2017-12-11
S0000000391,CA-2017-101798,TEC-AC-10001998,2,0.0,2017-12-11
S0000000392,US-2014-135972,TEC-PH-10003012,2,0.2,2014-09-21
S0000000393,US-2014-135972,TEC-CO-10002313,3,0.0,2014-09-21
S0000000394,US-2014-134971,OFF-BI-10003982,3,0.8,2014-06-07
S0000000395,CA-2017-102946,OFF-BI-10004492,3,0.2,2017-06-30
S0000000396,CA-2017-165603,OFF-ST-10000798,2,0.0,2017-10-17
S0000000397,CA-2017-165603,OFF-PA-10002552,2,0.0,2017-10-17
S0000000398,CA-2015-122259,OFF-SU-10002573,4,0.0,2015-10-31
S0000000399,CA-2016-108987,OFF-ST-10001580,3,0.2,2016-09-08
S0000000400,CA-2016-108987,FUR-BO-10004834,4,0.32,2016-09-08
S0000000401,CA-2016-108987,OFF-ST-10000934,4,0.2,2016-09-08
S0000000402,CA-2016-108987,TEC-AC-10000158,2,0.2,2016-09-08
S0000000403,CA-2014-113166,OFF-PA-10001947,2,0.2,2014-12-24
S0000000404,CA-2014-155208,OFF-AR-10003478,6,0.2,2014-04-16
S0000000405,CA-2017-117933,OFF-AP-10004249,3,0.0,2017-12-24
S0000000406,CA-2017-117457,TEC-AC-10000158,5,0.0,2017-12-08
S0000000407,CA-2017-117457,TEC-CO-10004115,3,0.2,2017-12-08
S0000000408,CA-2017-117457,OFF-PA-10003724,5,0.0,2017-12-08
S0000000409,CA-2017-117457,FUR-TA-10002041,7,0.2,2017-12-08
S0000000410,CA-2017-117457,OFF-PA-10002893,1,0.0,2017-12-08
S0000000411,CA-2017-117457,OFF-LA-10003766,9,0.0,2017-12-08
S0000000412,CA-2017-117457,OFF-PA-10001970,1,0.0,2017-12-08
S0000000413,CA-2017-117457,FUR-BO-10001972,13,0.15,2017-12-08
S0000000414,CA-2017-117457,FUR-CH-10003956,2,0.2,2017-12-08
S0000000415,CA-2017-142636,OFF-PA-10000157,7,0.0,2017-11-03
S0000000416,CA-2017-142636,FUR-CH-10001891,4,0.2,2017-11-03
S0000000417,CA-2017-122105,OFF-AR-10004344,8,0.0,2017-06-24
S0000000418,CA-2016-148796,FUR-CH-10004886,5,0.2,2016-04-14
S0000000419,CA-2017-154816,OFF-PA-10003845,1,0.0,2017-11-06
S0000000420,CA-2017-110478,OFF-AR-10001573,4,0.0,2017-03-04
S0000000421,CA-2017-110478,OFF-EN-10000483,1,0.0,2017-03-04
S0000000422,CA-2014-142048,TEC-AC-10004114,6,0.2,2014-06-22
S0000000423,CA-2017-125388,FUR-FU-10004712,4,0.0,2017-10-19
S0000000424,CA-2017-125388,OFF-ST-10000918,3,0.0,2017-10-19
S0000000425,CA-2017-155705,FUR-CH-10000015,4,0.0,2017-08-21
S0000000426,CA-2017-149160,FUR-FU-10003347,2,0.0,2017-11-23
S0000000427,CA-2017-149160,OFF-BI-10001543,8,0.0,2017-11-23
S0000000428,CA-2014-101476,TEC-MA-10000029,1,0.0,2014-09-12
S0000000429,CA-2017-152275,OFF-AR-10000369,6,0.2,2017-10-01
S0000000430,US-2016-123750,OFF-BI-10004584,2,0.7,2016-04-15
S0000000431,US-2016-123750,TEC-AC-10004659,7,0.2,2016-04-15
S0000000432,US-2016-123750,TEC-AC-10004659,5,0.2,2016-04-15
S0000000433,US-2016-123750,OFF-ST-10000617,2,0.2,2016-04-15
S0000000434,CA-2016-127369,OFF-ST-10003306,5,0.0,2016-06-06
S0000000435,US-2014-150574,OFF-BI-10000773,2,0.7,2014-12-19
S0000000436,US-2014-150574,TEC-AC-10002600,5,0.2,2014-12-19
S0000000437,CA-2016-147375,TEC-MA-10002937,3,0.3,2016-06-12
S0000000438,CA-2016-147375,OFF-PA-10001970,7,0.2,2016-06-12
S0000000439,CA-2017-130043,OFF-PA-10002230,8,0.2,2017-09-15
S0000000440,CA-2017-157252,FUR-CH-10003396,3,0.1,2017-01-20
S0000000441,CA-2016-115756,FUR-FU-10000246,1,0.0,2016-09-05
S0000000442,CA-2016-115756,OFF-ST-10000060,3,0.0,2016-09-05
S0000000443,CA-2016-115756,OFF-ST-10003058,3,0.0,2016-09-05
S0000000444,CA-2016-115756,OFF-PA-10002222,4,0.0,2016-09-05
S0000000445,CA-2016-115756,FUR-CH-10002372,3,0.0,2016-09-05
S0000000446,CA-2016-115756,OFF-LA-10001317,7,0.0,2016-09-05
S0000000447,CA-2017-154214,FUR-FU-10000206,1,0.0,2017-03-20
S0000000448,CA-2016-166674,OFF-AR-10000588,3,0.0,2016-04-01
S0000000449,CA-2016-166674,OFF-ST-10001469,3,0.0,2016-04-01
S0000000450,CA-2016-166674,OFF-AR-10001953,6,0.0,2016-04-01
S0000000451,CA-2016-166674,OFF-AR-10003156,3,0.0,2016-04-01
S0000000452,CA-2016-166674,OFF-AR-10004974,3,0.0,2016-04-01
S0000000453,CA-2016-166674,TEC-PH-10002365,4,0.0,2016-04-01
S0000000454,CA-2017-147277,FUR-TA-10001539,2,0.4,2017-10-20
S0000000455,CA-2017-147277,OFF-ST-10000142,2,0.2,2017-10-20
S0000000456,CA-2016-100153,TEC-AC-10001772,4,0.0,2016-12-13
S0000000457,US-2014-110674,FUR-CH-10000225,2,0.2,2014-02-12
S0000000458,US-2016-157945,FUR-CH-10002331,3,0.3,2016-09-26
S0000000459,US-2016-157945,OFF-EN-10001415,2,0.2,2016-09-26
S0000000460,CA-2015-109638,OFF-AP-10002472,4,0.0,2015-12-15
S0000000461,CA-2015-109638,TEC-AC-10004571,9,0.0,2015-12-15
S0000000462,CA-2015-109638,OFF-BI-10001098,3,0.2,2015-12-15
S0000000463,CA-2016-109869,FUR-FU-10000023,5,0.2,2016-04-22
S0000000464,CA-2016-109869,FUR-TA-10001889,6,0.5,2016-04-22
S0000000465,CA-2016-109869,OFF-BI-10000315,5,0.7,2016-04-22
S0000000466,CA-2016-109869,OFF-SU-10003505,2,0.2,2016-04-22
S0000000467,CA-2016-109869,OFF-AP-10002578,2,0.2,2016-04-22
S0000000468,US-2015-101399,FUR-FU-10002918,7,0.6,2015-01-17
S0000000469,CA-2017-154907,FUR-BO-10002824,2,0.32,2017-03-31
S0000000470,US-2016-100419,OFF-BI-10002194,3,0.8,2016-12-16
S0000000471,CA-2015-154144,OFF-PA-10004071,1,0.0,2015-12-20
S0000000472,CA-2014-144666,OFF-ST-10002743,3,0.0,2014-11-09
S0000000473,CA-2014-144666,FUR-BO-10001601,2,0.15,2014-11-09
S0000000474,CA-2014-144666,TEC-PH-10002680,4,0.2,2014-11-09
S0000000475,CA-2014-144666,OFF-ST-10001321,6,0.0,2014-11-09
S0000000476,CA-2014-144666,OFF-PA-10001509,7,0.0,2014-11-09
S0000000477,CA-2014-144666,OFF-PA-10003465,5,0.0,2014-11-09
S0000000478,CA-2016-103891,TEC-PH-10000149,6,0.2,2016-07-12
S0000000479,CA-2016-152632,FUR-FU-10002671,3,0.0,2016-10-27
S0000000480,CA-2016-100790,OFF-AR-10003045,5,0.0,2016-06-26
S0000000481,CA-2016-100790,OFF-ST-10000689,5,0.0,2016-06-26
S0000000482,CA-2014-134677,TEC-AC-10001445,3,0.0,2014-10-06
S0000000483,CA-2014-127691,OFF-AR-10002053,2,0.0,2014-07-22
S0000000484,CA-2014-127691,TEC-AC-10002567,2,0.0,2014-07-22
S0000000485,CA-2017-140963,OFF-LA-10003923,2,0.0,2017-06-10
S0000000486,CA-2017-140963,FUR-BO-10001337,5,0.15,2017-06-10
S0000000487,CA-2017-140963,TEC-PH-10001924,5,0.2,2017-06-10
S0000000488,CA-2014-154627,TEC-PH-10001363,6,0.2,2014-10-29
S0000000489,CA-2014-133753,TEC-PH-10000376,1,0.2,2014-06-09
S0000000490,CA-2014-133753,TEC-AC-10000303,2,0.2,2014-06-09
S0000000491,CA-2014-133753,OFF-AR-10001953,2,0.2,2014-06-09
S0000000492,CA-2014-113362,OFF-ST-10001809,5,0.0,2014-09-14
S0000000493,CA-2014-113362,OFF-EN-10003845,3,0.0,2014-09-14
S0000000494,CA-2016-169166,TEC-AC-10000991,2,0.0,2016-05-09
S0000000495,US-2016-120929,FUR-TA-10001857,3,0.4,2016-03-18
S0000000496,CA-2015-134782,OFF-EN-10001434,2,0.0,2015-12-27
S0000000497,CA-2016-126158,OFF-BI-10002498,8,0.2,2016-07-25
S0000000498,CA-2016-126158,FUR-FU-10004864,4,0.0,2016-07-25
S0000000499,CA-2016-126158,FUR-CH-10002602,2,0.2,2016-07-25
S0000000500,CA-2016-126158,FUR-FU-10000073,9,0.0,2016-07-25
S0000000501,US-2016-105578,OFF-BI-10001670,2,0.7,2016-05-30
S0000000502,US-2016-105578,OFF-BI-10001658,2,0.7,2016-05-30
S0000000503,US-2016-105578,FUR-CH-10001215,2,0.2,2016-05-30
S0000000504,US-2016-105578,OFF-BI-10000831,3,0.7,2016-05-30
S0000000505,US-2016-105578,OFF-PA-10000357,1,0.2,2016-05-30
S0000000506,CA-2017-134978,OFF-BI-10003274,5,0.2,2017-11-12
S0000000507,CA-2015-145352,OFF-AR-10001662,1,0.0,2015-03-16
S0000000508,CA-2015-145352,OFF-AR-10003856,3,0.0,2015-03-16
S0000000509,CA-2015-145352,OFF-ST-10001228,3,0.0,2015-03-16
S0000000510,CA-2015-145352,OFF-BI-10003527,5,0.0,2015-03-16
S0000000511,CA-2017-135307,FUR-FU-10001290,3,0.0,2017-11-26
S0000000512,CA-2017-135307,TEC-AC-10002399,2,0.0,2017-11-26
S0000000513,CA-2016-106341,OFF-AR-10002053,3,0.2,2016-10-20
S0000000514,CA-2017-163405,OFF-AR-10003811,3,0.0,2017-12-21
S0000000515,CA-2017-163405,OFF-AR-10001246,2,0.0,2017-12-21
S0000000516,CA-2017-127432,TEC-CO-10003236,5,0.0,2017-01-22
S0000000517,CA-2017-127432,OFF-ST-10004507,3,0.0,2017-01-22
S0000000518,CA-2017-127432,OFF-PA-10001667,2,0.0,2017-01-22
S0000000519,CA-2017-127432,OFF-ST-10004459,3,0.0,2017-01-22
S0000000520,CA-2015-157812,TEC-AC-10000171,1,0.2,2015-03-22
S0000000521,CA-2015-157812,OFF-ST-10000736,2,0.2,2015-03-22
S0000000522,CA-2015-157812,OFF-BI-10000285,9,0.8,2015-03-22
S0000000523,CA-2017-145142,FUR-TA-10001857,2,0.0,2017-01-23
S0000000524,US-2016-139486,TEC-PH-10003555,3,0.2,2016-05-21
S0000000525,US-2016-139486,TEC-AC-10003832,2,0.0,2016-05-21
S0000000526,CA-2015-158792,OFF-FA-10002815,5,0.0,2015-12-26
S0000000527,CA-2017-113558,FUR-CH-10003379,3,0.2,2017-10-21
S0000000528,CA-2017-113558,FUR-FU-10001756,3,0.2,2017-10-21
S0000000529,US-2015-138303,OFF-ST-10004963,3,0.2,2015-09-03
S0000000530,US-2015-138303,OFF-SU-10002881,1,0.2,2015-09-03
S0000000531,US-2015-138303,OFF-EN-10001335,6,0.2,2015-09-03
S0000000532,CA-2015-102848,FUR-CH-10000595,1,0.2,2015-11-07
S0000000533,US-2017-129441,FUR-FU-10000448,3,0.0,2017-09-07
S0000000534,CA-2016-168753,TEC-PH-10000984,5,0.0,2016-05-29
S0000000535,CA-2016-168753,OFF-BI-10002557,5,0.0,2016-05-29
S0000000536,CA-2016-126613,OFF-ST-10001325,2,0.2,2016-07-10
S0000000537,US-2017-122637,OFF-BI-10002429,7,0.8,2017-09-03
S0000000538,CA-2015-147851,OFF-BI-10004528,4,0.2,2015-12-03
S0000000539,CA-2015-134894,OFF-AP-10001271,3,0.0,2015-12-07
S0000000540,CA-2015-134894,FUR-CH-10002647,4,0.0,2015-12-07
S0000000541,CA-2014-140795,TEC-AC-10001432,6,0.0,2014-02-01
S0000000542,CA-2016-136924,TEC-PH-10002262,8,0.2,2016-07-14
S0000000543,US-2015-120161,OFF-ST-10001809,9,0.2,2015-12-18
S0000000544,CA-2014-103849,TEC-AC-10001465,2,0.2,2014-05-11
S0000000545,CA-2014-103849,TEC-PH-10002597,1,0.2,2014-05-11
S0000000546,CA-2014-103849,FUR-FU-10000723,4,0.6,2014-05-11
S0000000547,CA-2017-162929,OFF-BI-10000404,6,0.2,2017-11-19
S0000000548,CA-2017-162929,OFF-PA-10002986,2,0.0,2017-11-19
S0000000549,CA-2015-113173,OFF-ST-10000604,9,0.2,2015-11-15
S0000000550,CA-2015-113173,OFF-BI-10004738,3,0.8,2015-11-15
S0000000551,CA-2015-113173,OFF-SU-10001935,5,0.2,2015-11-15
S0000000552,CA-2016-136406,FUR-CH-10002024,2,0.2,2016-04-15
S0000000553,CA-2017-112774,FUR-FU-10003039,1,0.2,2017-09-11
S0000000554,CA-2017-101945,OFF-FA-10004248,3,0.2,2017-11-24
S0000000555,CA-2017-100650,OFF-ST-10001780,2,0.0,2017-06-29
S0000000556,CA-2014-155852,OFF-AR-10003560,4,0.2,2014-03-03
S0000000557,CA-2016-113243,OFF-LA-10001297,2,0.0,2016-06-10
S0000000558,CA-2016-113243,FUR-TA-10004256,4,0.2,2016-06-10
S0000000559,CA-2016-113243,OFF-PA-10003441,5,0.0,2016-06-10
S0000000560,CA-2017-118731,FUR-FU-10003347,3,0.0,2017-11-20
S0000000561,CA-2017-118731,OFF-BI-10000069,7,0.2,2017-11-20
S0000000562,CA-2014-145576,OFF-AP-10003914,5,0.2,2014-09-14
S0000000563,CA-2014-145576,FUR-FU-10004020,3,0.2,2014-09-14
S0000000564,CA-2015-130736,OFF-FA-10003467,2,0.0,2015-12-07
S0000000565,CA-2015-130736,OFF-LA-10000634,1,0.0,2015-12-07
S0000000566,CA-2017-137099,TEC-PH-10002496,3,0.2,2017-12-07
S0000000567,CA-2017-156951,OFF-PA-10004530,8,0.0,2017-10-01
S0000000568,CA-2017-156951,OFF-BI-10001107,7,0.2,2017-10-01
S0000000569,CA-2017-156951,OFF-PA-10004451,3,0.0,2017-10-01
S0000000570,CA-2017-156951,FUR-CH-10004997,3,0.2,2017-10-01
S0000000571,CA-2017-164826,OFF-LA-10001297,7,0.0,2017-12-28
S0000000572,CA-2017-164826,OFF-FA-10000585,4,0.0,2017-12-28
S0000000573,CA-2017-164826,OFF-BI-10001922,7,0.2,2017-12-28
S0000000574,CA-2017-164826,TEC-PH-10000347,3,0.0,2017-12-28
S0000000575,CA-2016-127250,OFF-AR-10003394,3,0.0,2016-11-03
S0000000576,CA-2015-149713,OFF-PA-10004530,14,0.0,2015-09-18
S0000000577,CA-2015-149713,OFF-PA-10001450,4,0.0,2015-09-18
S0000000578,CA-2015-149713,OFF-SU-10001574,2,0.0,2015-09-18
S0000000579,CA-2017-118640,OFF-ST-10002974,2,0.2,2017-07-20
S0000000580,CA-2017-118640,FUR-FU-10001475,1,0.6,2017-07-20
S0000000581,CA-2015-132906,OFF-SU-10004498,4,0.0,2015-09-10
S0000000582,CA-2017-145233,TEC-PH-10004977,3,0.2,2017-12-01
S0000000583,CA-2017-145233,TEC-PH-10000586,2,0.2,2017-12-01
S0000000584,CA-2017-145233,OFF-AP-10000358,3,0.2,2017-12-01
S0000000585,CA-2017-145233,OFF-BI-10002764,7,0.7,2017-12-01
S0000000586,CA-2017-145233,TEC-PH-10001254,4,0.2,2017-12-01
S0000000587,CA-2015-128139,FUR-CH-10003956,1,0.0,2015-07-03
S0000000588,CA-2015-128139,OFF-LA-10003930,3,0.0,2015-07-03
S0000000589,US-2016-156986,TEC-PH-10003800,2,0.2,2016-03-20
S0000000590,US-2016-156986,OFF-PA-10002005,4,0.2,2016-03-20
S0000000591,US-2016-156986,OFF-BI-10002498,3,0.7,2016-03-20
S0000000592,US-2016-156986,OFF-PA-10004101,2,0.2,2016-03-20
S0000000593,CA-2014-135405,OFF-AR-10004078,2,0.2,2014-01-09
S0000000594,CA-2014-135405,TEC-AC-10001266,3,0.2,2014-01-09
S0000000595,CA-2014-131450,OFF-AP-10004708,2,0.0,2014-08-08
S0000000596,CA-2014-131450,TEC-CO-10004115,3,0.2,2014-08-08
S0000000597,CA-2014-131450,TEC-PH-10002398,5,0.2,2014-08-08
S0000000598,CA-2014-131450,FUR-FU-10001979,8,0.0,2014-08-08
S0000000599,CA-2016-120180,OFF-SU-10004115,2,0.2,2016-07-14
S0000000600,US-2016-100720,TEC-PH-10001425,3,0.4,2016-07-16
S0000000601,US-2016-100720,TEC-PH-10003963,4,0.4,2016-07-16
S0000000602,US-2016-100720,OFF-SU-10001574,2,0.2,2016-07-16
S0000000603,CA-2014-149958,OFF-ST-10001490,1,0.2,2014-03-15
S0000000604,CA-2014-149958,FUR-FU-10001756,3,0.2,2014-03-15
S0000000605,CA-2014-149958,OFF-BI-10000773,3,0.7,2014-03-15
S0000000606,CA-2014-149958,OFF-BI-10001543,4,0.7,2014-03-15
S0000000607,CA-2014-149958,OFF-PA-10002120,3,0.2,2014-03-15
S0000000608,US-2014-105767,OFF-BI-10000848,2,0.7,2014-05-23
S0000000609,US-2014-105767,OFF-AR-10001246,9,0.2,2014-05-23
S0000000610,US-2014-105767,TEC-PH-10003092,2,0.4,2014-05-23
S0000000611,CA-2016-161816,TEC-PH-10003012,3,0.2,2016-04-28
S0000000612,CA-2016-161816,OFF-LA-10004345,4,0.2,2016-04-28
S0000000613,CA-2016-121223,OFF-PA-10001204,2,0.2,2016-09-11
S0000000614,CA-2016-121223,TEC-PH-10004667,9,0.4,2016-09-11
S0000000615,CA-2017-138611,TEC-PH-10000011,10,0.4,2017-11-14
S0000000616,CA-2017-138611,OFF-BI-10002949,2,0.7,2017-11-14
S0000000617,CA-2017-117947,FUR-FU-10003849,2,0.0,2017-08-18
S0000000618,CA-2017-117947,FUR-FU-10000010,2,0.0,2017-08-18
S0000000619,CA-2017-117947,OFF-BI-10002824,9,0.2,2017-08-18
S0000000620,CA-2017-117947,TEC-PH-10002538,1,0.0,2017-08-18
S0000000621,CA-2017-117947,FUR-FU-10000521,3,0.0,2017-08-18
S0000000622,US-2014-111171,OFF-BI-10002103,5,0.8,2014-12-26
S0000000623,CA-2015-138009,FUR-CH-10004853,2,0.0,2015-11-29
S0000000624,CA-2015-138009,OFF-AP-10000179,5,0.1,2015-11-29
S0000000625,CA-2015-138009,OFF-ST-10001272,4,0.0,2015-11-29
S0000000626,CA-2015-138009,OFF-AR-10004042,9,0.0,2015-11-29
S0000000627,CA-2017-163020,FUR-FU-10000221,7,0.0,2017-09-15
S0000000628,CA-2017-153787,OFF-AP-10001563,2,0.0,2017-05-19
S0000000629,CA-2017-133431,OFF-BI-10000605,5,0.2,2017-12-17
S0000000630,CA-2017-133431,OFF-PA-10002615,3,0.0,2017-12-17
S0000000631,US-2016-135720,OFF-ST-10001963,3,0.2,2016-12-11
S0000000632,US-2016-135720,TEC-AC-10001267,5,0.2,2016-12-11
S0000000633,US-2016-135720,TEC-PH-10002103,4,0.2,2016-12-11
S0000000634,CA-2017-144694,TEC-AC-10002857,3,0.2,2017-09-24
S0000000635,CA-2017-144694,OFF-LA-10003930,3,0.2,2017-09-24
S0000000636,CA-2015-168004,FUR-CH-10001482,3,0.0,2015-10-04
S0000000637,US-2016-123470,OFF-BI-10001989,3,0.7,2016-08-15
S0000000638,US-2016-123470,OFF-AP-10003287,3,0.2,2016-08-15
S0000000639,CA-2016-115917,FUR-FU-10000576,5,0.0,2016-05-20
S0000000640,CA-2016-115917,OFF-BI-10004728,4,0.2,2016-05-20
S0000000641,CA-2016-147067,FUR-FU-10000732,3,0.0,2016-12-18
S0000000642,CA-2017-167913,OFF-ST-10000585,2,0.0,2017-07-30
S0000000643,CA-2017-167913,OFF-LA-10002787,7,0.0,2017-07-30
S0000000644,CA-2017-106103,TEC-AC-10003832,4,0.0,2017-06-10
S0000000645,US-2017-127719,OFF-PA-10001934,1,0.0,2017-07-21
S0000000646,CA-2017-126221,OFF-AP-10002457,2,0.0,2017-12-30
S0000000647,CA-2016-103947,OFF-FA-10003112,5,0.2,2016-04-01
S0000000648,CA-2016-103947,OFF-AP-10002350,2,0.2,2016-04-01
S0000000649,CA-2016-160745,FUR-FU-10001935,4,0.0,2016-12-11
S0000000650,CA-2016-160745,TEC-PH-10003273,3,0.2,2016-12-11
S0000000651,CA-2016-160745,TEC-AC-10001142,4,0.0,2016-12-11
S0000000652,CA-2016-132661,OFF-PA-10000482,10,0.0,2016-10-23
S0000000653,CA-2017-140844,OFF-PA-10003892,2,0.0,2017-06-19
S0000000654,CA-2017-140844,TEC-AC-10001101,8,0.0,2017-06-19
S0000000655,CA-2016-137239,OFF-AP-10002439,2,0.2,2016-08-22
S0000000656,CA-2016-137239,OFF-BI-10002827,2,0.7,2016-08-22
S0000000657,CA-2016-137239,OFF-EN-10002230,2,0.2,2016-08-22
S0000000658,US-2016-156097,FUR-CH-10001215,2,0.3,2016-09-19
S0000000659,US-2016-156097,OFF-BI-10004654,2,0.8,2016-09-19
S0000000660,CA-2015-146563,OFF-ST-10001490,7,0.2,2015-08-24
S0000000661,CA-2015-146563,OFF-ST-10001511,14,0.2,2015-08-24
S0000000662,CA-2015-146563,FUR-TA-10001768,5,0.3,2015-08-24
S0000000663,CA-2015-146563,OFF-BI-10003981,3,0.8,2015-08-24
S0000000664,CA-2016-123666,OFF-ST-10001522,5,0.0,2016-03-26
S0000000665,CA-2016-143308,OFF-FA-10000621,3,0.0,2016-11-04
S0000000666,CA-2017-132682,OFF-SU-10004231,3,0.2,2017-06-08
S0000000667,CA-2017-132682,OFF-PA-10000474,3,0.2,2017-06-08
S0000000668,CA-2017-132682,TEC-PH-10004042,3,0.2,2017-06-08
S0000000669,CA-2014-156314,FUR-FU-10003096,5,0.2,2014-12-24
S0000000670,US-2017-106663,FUR-FU-10002759,3,0.6,2017-06-09
S0000000671,US-2017-106663,FUR-TA-10000688,1,0.5,2017-06-09
S0000000672,US-2017-106663,OFF-PA-10002377,8,0.2,2017-06-09
S0000000673,CA-2017-111178,OFF-AR-10001954,5,0.2,2017-06-15
S0000000674,CA-2017-130351,OFF-AP-10004532,3,0.0,2017-12-05
S0000000675,CA-2017-130351,OFF-PA-10002137,5,0.0,2017-12-05
S0000000676,CA-2017-130351,TEC-AC-10003832,3,0.0,2017-12-05
S0000000677,US-2017-119438,OFF-AP-10000804,3,0.8,2017-03-18
S0000000678,US-2017-119438,TEC-AC-10003614,3,0.2,2017-03-18
S0000000679,US-2017-119438,FUR-FU-10003553,3,0.6,2017-03-18
S0000000680,US-2017-119438,OFF-BI-10004632,3,0.8,2017-03-18
S0000000681,CA-2016-164511,OFF-BI-10003305,3,0.2,2016-11-19
S0000000682,CA-2016-164511,OFF-ST-10002583,2,0.0,2016-11-19
S0000000683,CA-2016-164511,OFF-ST-10004507,4,0.0,2016-11-19
S0000000684,US-2017-168116,TEC-MA-10004125,4,0.5,2017-11-04
S0000000685,US-2017-168116,OFF-AP-10002457,2,0.2,2017-11-04
S0000000686,CA-2014-157784,TEC-AC-10003911,3,0.0,2014-07-05
S0000000687,CA-2014-157784,OFF-LA-10001934,2,0.0,2014-07-05
S0000000688,CA-2014-157784,OFF-PA-10000304,3,0.0,2014-07-05
S0000000689,CA-2017-161480,FUR-BO-10004015,2,0.2,2017-12-25
S0000000690,US-2014-117135,FUR-FU-10004071,1,0.0,2014-06-21
S0000000691,US-2014-117135,TEC-PH-10002033,1,0.0,2014-06-21
S0000000692,US-2014-117135,OFF-ST-10002444,3,0.0,2014-06-21
S0000000693,CA-2015-131534,TEC-AC-10002253,1,0.0,2015-03-28
S0000000694,CA-2015-131534,OFF-PA-10000743,5,0.0,2015-03-28
S0000000695,CA-2015-119291,OFF-AR-10003373,8,0.2,2015-05-14
S0000000696,CA-2015-119291,OFF-LA-10002312,4,0.2,2015-05-14
S0000000697,CA-2015-119291,OFF-EN-10000927,7,0.2,2015-05-14
S0000000698,CA-2015-119291,OFF-LA-10003510,4,0.2,2015-05-14
S0000000699,CA-2015-119291,OFF-AR-10001118,1,0.2,2015-05-14
S0000000700,CA-2015-119291,OFF-BI-10001575,2,0.7,2015-05-14
S0000000701,CA-2015-119291,OFF-BI-10001982,3,0.7,2015-05-14
S0000000702,CA-2017-114552,FUR-FU-10002960,3,0.2,2017-09-02
S0000000703,CA-2016-163755,FUR-FU-10003394,3,0.0,2016-11-04
S0000000704,CA-2015-142027,FUR-TA-10002774,3,0.2,2015-04-09
S0000000705,CA-2014-138527,OFF-PA-10001800,2,0.2,2014-09-12
S0000000706,CA-2014-138527,OFF-AP-10001469,5,0.2,2014-09-12
S0000000707,CA-2014-138527,TEC-AC-10002399,1,0.2,2014-09-12
S0000000708,CA-2014-112158,TEC-AC-10003628,4,0.0,2014-12-02
S0000000709,CA-2014-112158,FUR-BO-10003272,5,0.2,2014-12-02
S0000000710,CA-2014-112158,OFF-BI-10000050,8,0.2,2014-12-02
S0000000711,CA-2014-113887,OFF-PA-10004071,1,0.0,2014-04-05
S0000000712,CA-2017-146136,OFF-EN-10001219,4,0.2,2017-09-03
S0000000713,US-2017-100048,OFF-AP-10001154,6,0.0,2017-05-19
S0000000714,US-2017-100048,TEC-PH-10003012,2,0.0,2017-05-19
S0000000715,US-2017-100048,TEC-AC-10001606,3,0.0,2017-05-19
S0000000716,CA-2014-153150,OFF-BI-10003355,5,0.2,2014-07-01
S0000000717,CA-2014-130092,FUR-FU-10000010,2,0.0,2014-01-11
S0000000718,CA-2017-108910,FUR-FU-10002253,3,0.2,2017-09-24
S0000000719,CA-2014-104472,OFF-BI-10001658,3,0.2,2014-06-02
