SalesID,AddressID,ShipMode,ShipDate
S0000000623,A000287,Standard Class,2015-12-03
S0000000624,A000287,Standard Class,2015-12-03
S0000000625,A000287,Standard Class,2015-12-03
S0000000626,A000287,Standard Class,2015-12-03
S0000000627,A000288,Standard Class,2017-09-19
S0000000628,A000289,Standard Class,2017-05-23
S0000000629,A000290,Standard Class,2017-12-21
S0000000630,A000290,Standard Class,2017-12-21
S0000000631,A000291,Second Class,2016-12-13
S0000000632,A000291,Second Class,2016-12-13
S0000000633,A000291,Second Class,2016-12-13
S0000000634,A000292,Second Class,2017-09-26
S0000000635,A000292,Second Class,2017-09-26
S0000000636,A000293,Second Class,2015-10-09
S0000000637,A000294,Standard Class,2016-08-21
S0000000638,A000294,Standard Class,2016-08-21
S0000000639,A000295,Standard Class,2016-05-25
S0000000640,A000295,Standard Class,2016-05-25
S0000000641,A000296,Standard Class,2016-12-22
S0000000642,A000297,Second Class,2017-08-03
S0000000643,A000297,Second Class,2017-08-03
S0000000644,A000298,Standard Class,2017-06-15
S0000000645,A000299,Standard Class,2017-07-25
S0000000646,A000300,Standard Class,2018-01-05
S0000000647,A000301,Standard Class,2016-04-08
S0000000648,A000301,Standard Class,2016-04-08
S0000000649,A000302,Second Class,2016-12-16
S0000000650,A000302,Second Class,2016-12-16
S0000000651,A000302,Second Class,2016-12-16
S0000000652,A000303,Standard Class,2016-10-29
S0000000653,A000304,Standard Class,2017-06-23
S0000000654,A000304,Standard Class,2017-06-23
S0000000655,A000305,Standard Class,2016-08-28
S0000000656,A000305,Standard Class,2016-08-28
S0000000657,A000305,Standard Class,2016-08-28
S0000000658,A000306,Same Day,2016-09-19
S0000000659,A000306,Same Day,2016-09-19
S0000000660,A000307,Standard Class,2015-08-28
S0000000661,A000307,Standard Class,2015-08-28
S0000000662,A000307,Standard Class,2015-08-28
S0000000663,A000307,Standard Class,2015-08-28
S0000000664,A000308,Standard Class,2016-03-30
S0000000665,A000309,Same Day,2016-11-04
S0000000666,A000310,Second Class,2017-06-10
S0000000667,A000310,Second Class,2017-06-10
S0000000668,A000310,Second Class,2017-06-10
S0000000669,A000311,First Class,2014-12-26
S0000000670,A000312,Standard Class,2017-06-13
S0000000671,A000312,Standard Class,2017-06-13
S0000000672,A000312,Standard Class,2017-06-13
S0000000673,A000313,Standard Class,2017-06-22
S0000000674,A000314,First Class,2017-12-08
S0000000675,A000314,First Class,2017-12-08
S0000000676,A000314,First Class,2017-12-08
S0000000677,A000315,Standard Class,2017-03-23
S0000000678,A000315,Standard Class,2017-03-23
S0000000679,A000315,Standard Class,2017-03-23
S0000000680,A000315,Standard Class,2017-03-23
S0000000681,A000316,Standard Class,2016-11-24
S0000000682,A000316,Standard Class,2016-11-24
S0000000683,A000316,Standard Class,2016-11-24
S0000000684,A000317,Same Day,2017-11-04
S0000000685,A000317,Same Day,2017-11-04
S0000000686,A000318,First Class,2014-07-08
S0000000687,A000318,First Class,2014-07-08
S0000000688,A000318,First Class,2014-07-08
S0000000689,A000319,Standard Class,2017-12-29
S0000000690,A000320,Second Class,2014-06-23
S0000000691,A000320,Second Class,2014-06-23
S0000000692,A000320,Second Class,2014-06-23
S0000000693,A000321,Standard Class,2015-04-02
S0000000694,A000321,Standard Class,2015-04-02
S0000000695,A000322,First Class,2015-05-17
S0000000696,A000322,First Class,2015-05-17
S0000000697,A000322,First Class,2015-05-17
S0000000698,A000322,First Class,2015-05-17
S0000000699,A000322,First Class,2015-05-17
S0000000700,A000322,First Class,2015-05-17
S0000000701,A000322,First Class,2015-05-17
S0000000702,A000323,Standard Class,2017-09-08
S0000000703,A000324,Second Class,2016-11-08
S0000000704,A000325,Standard Class,2015-04-14
S0000000705,A000326,Standard Class,2014-09-17
S0000000706,A000326,Standard Class,2014-09-17
S0000000707,A000326,Standard Class,2014-09-17
S0000000708,A000327,First Class,2014-12-04
S0000000709,A000327,First Class,2014-12-04
S0000000710,A000327,First Class,2014-12-04
S0000000711,A000328,First Class,2014-04-07
S0000000712,A000329,Standard Class,2017-09-07
S0000000713,A000330,Standard Class,2017-05-24
S0000000714,A000330,Standard Class,2017-05-24
S0000000715,A000330,Standard Class,2017-05-24
S0000000716,A000331,Second Class,2014-07-06
S0000000717,A000332,First Class,2014-01-14
S0000000718,A000333,Standard Class,2017-09-29
S0000000719,A000334,Standard Class,2014-06-07
S0000000720,A000334,Standard Class,2014-06-07
S0000000721,A000335,Standard Class,2016-02-18
S0000000722,A000336,Standard Class,2016-12-19
S0000000723,A000336,Standard Class,2016-12-19
S0000000724,A000337,Standard Class,2014-10-13
S0000000725,A000338,Standard Class,2016-07-12
S0000000726,A000339,Standard Class,2017-09-20
S0000000727,A000339,Standard Class,2017-09-20
S0000000728,A000340,First Class,2016-12-06
S0000000729,A000340,First Class,2016-12-06
S0000000730,A000340,First Class,2016-12-06
S0000000731,A000340,First Class,2016-12-06
S0000000732,A000340,First Class,2016-12-06
S0000000733,A000341,Standard Class,2017-01-25
S0000000734,A000341,Standard Class,2017-01-25
S0000000735,A000341,Standard Class,2017-01-25
S0000000736,A000341,Standard Class,2017-01-25
S0000000737,A000341,Standard Class,2017-01-25
S0000000738,A000341,Standard Class,2017-01-25
S0000000739,A000342,Standard Class,2014-09-12
S0000000740,A000343,Standard Class,2014-01-08
S0000000741,A000343,Standard Class,2014-01-08
S0000000742,A000343,Standard Class,2014-01-08
S0000000743,A000344,Standard Class,2016-09-01
S0000000744,A000344,Standard Class,2016-09-01
S0000000745,A000344,Standard Class,2016-09-01
S0000000746,A000344,Standard Class,2016-09-01
S0000000747,A000345,Same Day,2014-05-27
S0000000748,A000345,Same Day,2014-05-27
S0000000749,A000346,Second Class,2016-03-22
S0000000750,A000347,Standard Class,2017-10-06
S0000000751,A000347,Standard Class,2017-10-06
S0000000752,A000347,Standard Class,2017-10-06
S0000000753,A000347,Standard Class,2017-10-06
S0000000754,A000348,First Class,2016-04-09
S0000000755,A000349,Standard Class,2015-12-12
S0000000756,A000350,Standard Class,2016-09-22
S0000000757,A000351,Standard Class,2015-01-02
S0000000758,A000351,Standard Class,2015-01-02
S0000000759,A000352,Standard Class,2017-07-28
S0000000760,A000353,Standard Class,2017-09-22
S0000000761,A000354,Standard Class,2015-09-05
S0000000762,A000355,Standard Class,2017-11-07
S0000000763,A000356,Standard Class,2015-02-13
S0000000764,A000357,Second Class,2014-01-15
S0000000765,A000357,Second Class,2014-01-15
S0000000766,A000357,Second Class,2014-01-15
S0000000767,A000357,Second Class,2014-01-15
S0000000768,A000357,Second Class,2014-01-15
S0000000769,A000358,Standard Class,2014-05-20
S0000000770,A000359,Standard Class,2016-05-24
S0000000771,A000360,Standard Class,2017-02-05
S0000000772,A000360,Standard Class,2017-02-05
S0000000773,A000360,Standard Class,2017-02-05
S0000000774,A000360,Standard Class,2017-02-05
S0000000775,A000360,Standard Class,2017-02-05
S0000000776,A000360,Standard Class,2017-02-05
S0000000777,A000361,Standard Class,2014-07-06
S0000000778,A000362,First Class,2015-08-23
S0000000779,A000362,First Class,2015-08-23
S0000000780,A000362,First Class,2015-08-23
S0000000781,A000362,First Class,2015-08-23
S0000000782,A000363,Second Class,2015-10-06
S0000000783,A000363,Second Class,2015-10-06
S0000000784,A000363,Second Class,2015-10-06
S0000000785,A000363,Second Class,2015-10-06
S0000000786,A000364,Standard Class,2015-05-28
S0000000787,A000365,Second Class,2017-03-21
S0000000788,A000366,Standard Class,2015-12-16
S0000000789,A000367,Standard Class,2015-06-30
S0000000790,A000367,Standard Class,2015-06-30
S0000000791,A000367,Standard Class,2015-06-30
S0000000792,A000367,Standard Class,2015-06-30
S0000000793,A000368,Same Day,2016-05-20
S0000000794,A000369,Standard Class,2014-09-26
S0000000795,A000369,Standard Class,2014-09-26
S0000000796,A000370,Standard Class,2017-09-26
S0000000797,A000371,First Class,2015-12-26
S0000000798,A000371,First Class,2015-12-26
S0000000799,A000371,First Class,2015-12-26
S0000000800,A000372,Standard Class,2015-12-03
S0000000801,A000373,First Class,2017-02-23
S0000000802,A000373,First Class,2017-02-23
S0000000803,A000374,Second Class,2016-08-23
S0000000804,A000375,Standard Class,2016-03-17
S0000000805,A000376,First Class,2017-04-24
S0000000806,A000377,Standard Class,2014-11-07
S0000000807,A000377,Standard Class,2014-11-07
S0000000808,A000378,First Class,2015-02-05
S0000000809,A000378,First Class,2015-02-05
S0000000810,A000379,First Class,2014-10-15
S0000000811,A000379,First Class,2014-10-15
S0000000812,A000379,First Class,2014-10-15
S0000000813,A000379,First Class,2014-10-15
S0000000814,A000380,Same Day,2017-05-14
S0000000815,A000380,Same Day,2017-05-14
S0000000816,A000381,First Class,2015-03-23
S0000000817,A000382,Standard Class,2016-09-19
S0000000818,A000383,Standard Class,2014-07-02
S0000000819,A000383,Standard Class,2014-07-02
S0000000820,A000383,Standard Class,2014-07-02
S0000000821,A000383,Standard Class,2014-07-02
S0000000822,A000383,Standard Class,2014-07-02
S0000000823,A000384,Standard Class,2017-06-27
S0000000824,A000384,Standard Class,2017-06-27
S0000000825,A000385,Standard Class,2014-05-15
S0000000826,A000385,Standard Class,2014-05-15
S0000000827,A000386,Standard Class,2017-08-28
S0000000828,A000386,Standard Class,2017-08-28
S0000000829,A000386,Standard Class,2017-08-28
S0000000830,A000387,Second Class,2017-06-21
S0000000831,A000387,Second Class,2017-06-21
S0000000832,A000387,Second Class,2017-06-21
S0000000833,A000387,Second Class,2017-06-21
S0000000834,A000388,Standard Class,2016-07-27
S0000000835,A000388,Standard Class,2016-07-27
S0000000836,A000388,Standard Class,2016-07-27
S0000000837,A000389,Second Class,2014-09-13
S0000000838,A000390,Standard Class,2017-11-11
S0000000839,A000391,Standard Class,2016-03-12
S0000000840,A000392,Standard Class,2015-11-25
S0000000841,A000392,Standard Class,2015-11-25
S0000000842,A000392,Standard Class,2015-11-25
S0000000843,A000393,First Class,2016-11-09
S0000000844,A000393,First Class,2016-11-09
S0000000845,A000393,First Class,2016-11-09
S0000000846,A000393,First Class,2016-11-09
S0000000847,A000394,Standard Class,2015-10-17
S0000000848,A000394,Standard Class,2015-10-17
S0000000849,A000395,Standard Class,2017-01-06
S0000000850,A000396,Standard Class,2014-02-12
S0000000851,A000397,Second Class,2016-06-25
S0000000852,A000397,Second Class,2016-06-25
S0000000853,A000398,Standard Class,2016-06-04
S0000000854,A000399,Standard Class,2016-02-24
S0000000855,A000399,Standard Class,2016-02-24
S0000000856,A000400,Standard Class,2014-08-08
S0000000857,A000400,Standard Class,2014-08-08
S0000000858,A000400,Standard Class,2014-08-08
S0000000859,A000401,Standard Class,2017-04-15
S0000000860,A000401,Standard Class,2017-04-15
S0000000861,A000402,Standard Class,2014-06-16
S0000000862,A000402,Standard Class,2014-06-16
S0000000863,A000403,Second Class,2016-01-07
S0000000864,A000403,Second Class,2016-01-07
S0000000865,A000403,Second Class,2016-01-07
S0000000866,A000404,Standard Class,2014-01-15
S0000000867,A000404,Standard Class,2014-01-15
S0000000868,A000405,First Class,2016-10-02
S0000000869,A000406,Standard Class,2014-04-10
S0000000870,A000407,First Class,2016-09-05
S0000000871,A000407,First Class,2016-09-05
S0000000872,A000408,First Class,2015-10-20
S0000000873,A000409,Standard Class,2014-12-15
S0000000874,A000409,Standard Class,2014-12-15
S0000000875,A000410,Standard Class,2017-08-29
S0000000876,A000411,Standard Class,2016-01-21
S0000000877,A000411,Standard Class,2016-01-21
S0000000878,A000411,Standard Class,2016-01-21
S0000000879,A000412,Standard Class,2014-09-21
S0000000880,A000413,Second Class,2017-12-02
S0000000881,A000413,Second Class,2017-12-02
S0000000882,A000414,Standard Class,2015-10-13
S0000000883,A000415,Same Day,2017-12-23
S0000000884,A000416,First Class,2016-10-24
S0000000885,A000417,Standard Class,2014-05-04
S0000000886,A000418,Second Class,2015-04-28
S0000000887,A000419,Standard Class,2017-07-02
S0000000888,A000420,Standard Class,2017-10-19
S0000000889,A000421,Standard Class,2014-12-16
S0000000890,A000422,Standard Class,2017-06-26
S0000000891,A000422,Standard Class,2017-06-26
S0000000892,A000423,First Class,2017-06-27
S0000000893,A000423,First Class,2017-06-27
S0000000894,A000423,First Class,2017-06-27
S0000000895,A000424,First Class,2016-11-12
S0000000896,A000424,First Class,2016-11-12
S0000000897,A000425,Second Class,2016-10-06
S0000000898,A000426,Standard Class,2014-09-15
S0000000899,A000427,Second Class,2017-10-31
S0000000900,A000428,First Class,2016-04-12
S0000000901,A000429,First Class,2017-11-13
S0000000902,A000429,First Class,2017-11-13
S0000000903,A000430,First Class,2017-09-17
S0000000904,A000431,Standard Class,2016-04-12
S0000000905,A000431,Standard Class,2016-04-12
S0000000906,A000431,Standard Class,2016-04-12
S0000000907,A000432,Standard Class,2018-01-03
S0000000908,A000432,Standard Class,2018-01-03
S0000000909,A000432,Standard Class,2018-01-03
S0000000910,A000433,Standard Class,2017-09-07
S0000000911,A000433,Standard Class,2017-09-07
S0000000912,A000433,Standard Class,2017-09-07
S0000000913,A000434,Standard Class,2015-06-07
S0000000914,A000435,First Class,2017-11-29
S0000000915,A000435,First Class,2017-11-29
S0000000916,A000436,Standard Class,2014-06-21
S0000000917,A000436,Standard Class,2014-06-21
S0000000918,A000436,Standard Class,2014-06-21
S0000000919,A000437,Standard Class,2016-03-11
S0000000920,A000437,Standard Class,2016-03-11
S0000000921,A000438,Standard Class,2014-12-12
S0000000922,A000439,Standard Class,2015-04-15
S0000000923,A000439,Standard Class,2015-04-15
S0000000924,A000439,Standard Class,2015-04-15
S0000000925,A000440,Standard Class,2016-09-20
S0000000926,A000441,First Class,2014-09-16
S0000000927,A000441,First Class,2014-09-16
S0000000928,A000442,Standard Class,2015-10-09
S0000000929,A000442,Standard Class,2015-10-09
S0000000930,A000443,First Class,2017-04-17
S0000000931,A000443,First Class,2017-04-17
S0000000932,A000443,First Class,2017-04-17
S0000000933,A000444,Standard Class,2017-09-06
S0000000934,A000445,Standard Class,2016-06-24
S0000000935,A000445,Standard Class,2016-06-24
S0000000936,A000445,Standard Class,2016-06-24
S0000000937,A000445,Standard Class,2016-06-24
S0000000938,A000446,First Class,2017-11-06
S0000000939,A000447,Standard Class,2015-12-17
S0000000940,A000447,Standard Class,2015-12-17
S0000000941,A000448,First Class,2016-06-20
S0000000942,A000449,Standard Class,2016-12-20
S0000000943,A000449,Standard Class,2016-12-20
S0000000944,A000450,Standard Class,2015-06-03
S0000000945,A000450,Standard Class,2015-06-03
S0000000946,A000450,Standard Class,2015-06-03
S0000000947,A000451,First Class,2015-07-28
S0000000948,A000452,Standard Class,2017-12-02
S0000000949,A000452,Standard Class,2017-12-02
S0000000950,A000452,Standard Class,2017-12-02
S0000000951,A000452,Standard Class,2017-12-02
S0000000952,A000452,Standard Class,2017-12-02
S0000000953,A000453,Standard Class,2017-04-07
S0000000954,A000454,Standard Class,2018-01-01
S0000000955,A000454,Standard Class,2018-01-01
S0000000956,A000455,Standard Class,2017-12-04
S0000000957,A000456,Second Class,2017-05-18
S0000000958,A000456,Second Class,2017-05-18
S0000000959,A000456,Second Class,2017-05-18
S0000000960,A000457,Same Day,2015-09-22
S0000000961,A000458,Standard Class,2017-11-19
S0000000962,A000459,Standard Class,2015-12-01
S0000000963,A000460,First Class,2016-09-04
S0000000964,A000461,Second Class,2014-09-24
S0000000965,A000462,First Class,2017-04-11
S0000000966,A000462,First Class,2017-04-11
S0000000967,A000462,First Class,2017-04-11
S0000000968,A000462,First Class,2017-04-11
S0000000969,A000462,First Class,2017-04-11
S0000000970,A000462,First Class,2017-04-11
S0000000971,A000463,Second Class,2014-01-18
S0000000972,A000463,Second Class,2014-01-18
S0000000973,A000463,Second Class,2014-01-18
S0000000974,A000463,Second Class,2014-01-18
S0000000975,A000464,Second Class,2017-10-08
S0000000976,A000464,Second Class,2017-10-08
S0000000977,A000465,Standard Class,2017-07-15
S0000000978,A000466,First Class,2017-01-10
S0000000979,A000467,First Class,2016-05-31
S0000000980,A000468,First Class,2015-12-12
S0000000981,A000469,Standard Class,2016-10-08
S0000000982,A000470,Second Class,2014-11-14
S0000000983,A000470,Second Class,2014-11-14
S0000000984,A000470,Second Class,2014-11-14
S0000000985,A000471,Standard Class,2017-10-05
S0000000986,A000471,Standard Class,2017-10-05
S0000000987,A000471,Standard Class,2017-10-05
S0000000988,A000472,Same Day,2015-03-10
S0000000989,A000473,Standard Class,2017-05-26
S0000000990,A000473,Standard Class,2017-05-26
S0000000991,A000474,Second Class,2015-03-31
S0000000992,A000475,First Class,2016-09-11
S0000000993,A000476,First Class,2016-08-27
S0000000994,A000476,First Class,2016-08-27
S0000000995,A000477,Standard Class,2014-05-25
S0000000996,A000477,Standard Class,2014-05-25
S0000000997,A000478,Standard Class,2015-11-03
S0000000998,A000478,Standard Class,2015-11-03
S0000000999,A000478,Standard Class,2015-11-03
S0000001000,A000478,Standard Class,2015-11-03
S0000001001,A000479,Standard Class,2016-11-17
